film;revenue;budget;language;popularity;vote average;vote count;log_budget;log_revenue;id;tagline;release date;genre;certification;genre_txt;year;lustrum;decade
Clueless;56631572;1.2e+07;en;15723;7.2;2225;#°VALOR!;7,753058617;9603;Sex. Clothes. Popularity. Is there a problem here?;19/07/1995;35;PG-13;Comedy;1995;95-99;90-99
A Walk in the Clouds;50012507;2,00E+07;en;9283;6.7;366;7,301029996;7,699078625;9560;A man in search. A woman in need. A story of fate.;11/08/1995;18;PG-13;Drama;1995;95-99;90-99
Mortal Kombat;122195920;1.8e+07;en;13884;5.6;1073;#°VALOR!;8,087056705;9312;Nothing In This World Has Prepared You For This.;18/08/1995;28;PG-13;Action;1995;95-99;90-99
Desperado;25405445;7,00E+06;en;13016;6.8;1624;6,84509804;7,404926806;8068;When the smoke clears, it just means he's reloading.;25/08/1995;28;R;Action;1995;95-99;90-99
Hackers;7563728;2,00E+07;en;8819;6.3;701;7,301029996;6,878735903;10428;Their crime is curiosity.;14/09/1995;28;PG-13;Action;1995;95-99;90-99
Showgirls;20350754;4.5e+07;en;8164;5.2;549;#°VALOR!;7,308580505;10802;Beyond your wildest dreams. Beyond your wildest fantasies.;22/09/1995;18;NC-17;Drama;1995;95-99;90-99
Se7en;327311859;3.3e+07;en;21.9;8.3;12202;#°VALOR!;8,514961741;807;Seven deadly sins. Seven ways to die.;22/09/1995;80;R;Crime;1995;95-99;90-99
Assassins;30303072;5,00E+07;en;10.7;6.2;776;7,698970004;7,481486658;9691;In the shadows of life, In the business of death, One man found a reason to live...;6/10/1995;28;R;Action;1995;95-99;90-99
Dilwale Dulhania Le Jayenge;1,00E+08;13200000;hi;13443;8.8;2216;7,120573931;8;19404;Come Fall In love, All Over Again..;20/10/1995;35;R;Comedy;1995;95-99;90-99
Powder;0;0;en;8308;6.4;262;1;1;12665;An extraordinary encounter with another human being.;27/10/1995;18;PG-13;Drama;1995;95-99;90-99
Toy Story;373554033;3,00E+07;en;17966;7.9;11754;7,477121255;8,57235343;862;NA;30/10/1995;16;G;Animation;1995;95-99;90-99
Ace Ventura: When Nature Calls;212385533;3,00E+07;en;16219;6.3;2453;7,477121255;8,327124931;9273;New animals. New adventures. Same hair.;10/11/1995;12;PG-13;Adventure;1995;95-99;90-99
GoldenEye;352194034;5.8e+07;en;21335;6.8;2226;#°VALOR!;8,546781995;710;No limits. No fears. No substitutes.;16/11/1995;12;PG-13;Adventure;1995;95-99;90-99
Ghost in the Shell;2287714;0;ja;15527;7.9;1670;1;6,35940173;9323;It found a voice... Now it needs a body.;18/11/1995;28;NR;Action;1995;95-99;90-99
Casino;116112375;5.2e+07;en;13581;8;2949;#°VALOR!;8,064878508;524;No one stays at the top forever.;22/11/1995;80;R;Crime;1995;95-99;90-99
Heat;187436818;6,00E+07;en;15853;7.8;3713;7,77815125;8,272854903;949;A Los Angeles Crime Saga;15/12/1995;28;R;Action;1995;95-99;90-99
Dracula: Dead and Loving It;0;0;en;7895;5.9;490;1;1;12110;Dracula: Dead and Loving It;22/12/1995;35;PG-13;Comedy;1995;95-99;90-99
Twelve Monkeys;168840000;29500000;en;21917;7.6;4880;7,469822016;8,227475343;63;The future is history.;29/12/1995;9648;R;Mystery;1995;95-99;90-99
Don't Be a Menace to South Central While Drinking Your Juice in the Hood;0;0;en;10874;6.2;425;1;1;10607;Finally, the movie that proves that Justice isn't always Poetic, Jungle Fever isn't always pretty, and Higher Learning can be a waste of time.;12/01/1996;35;R;Comedy;1996;95-99;90-99
From Dusk Till Dawn;25836616;1.9e+07;en;15.04;7;3494;#°VALOR!;7,412235631;755;One night is all that stands between them and freedom. But it's going to be a hell of a night.;19/01/1996;28;R;Action;1996;95-99;90-99
Broken Arrow;150270147;5,00E+07;en;7449;6;812;7,698970004;8,176872711;9208;Prepare to Go Ballistic.;9/02/1996;28;R;Action;1996;95-99;90-99
Trainspotting;16491080;4,00E+06;en;29646;8;6135;6,602059991;7,217249098;627;Choose life.;23/02/1996;80;R;Crime;1996;95-99;90-99
Primal Fear;102616183;3,00E+07;en;13.63;7.7;1506;7,477121255;8,011215856;1592;Sooner or later, a man who wears two faces forgets which one is real;6/03/1996;80;R;Crime;1996;95-99;90-99
A Close Shave;0;0;en;8386;7.5;421;1;1;532;From the Oscar-winning creator of A Grand Day Out and The Wrong Trousers.;7/03/1996;16;NR;Animation;1996;95-99;90-99
Fargo;60611975;7,00E+06;en;14749;7.9;4427;6,84509804;7,782558435;275;A lot can happen in the middle of nowhere.;8/03/1996;80;R;Crime;1996;95-99;90-99
Executive Decision;121969216;5.5e+07;en;7592;6.2;466;#°VALOR!;8,086250232;2320;Fasten your seat belts;15/03/1996;28;R;Action;1996;95-99;90-99
Tremors 2: Aftershocks;0;4,00E+06;en;10.57;5.9;447;6,602059991;1;11069;The Worms have turned.;9/04/1996;28;PG-13;Action;1996;95-99;90-99
James and the Giant Peach;28921264;3.8e+07;en;8287;6.4;764;#°VALOR!;7,46121727;10539;Adventures this big don't grow on trees.;12/04/1996;12;PG;Adventure;1996;95-99;90-99
Barb Wire;3793614;0;en;7305;4.1;213;1;6,579053139;11867;Don't call me babe!;2/05/1996;878;R;Science Fiction;1996;95-99;90-99
Twister;494471524;9.2e+07;en;13925;6.3;1800;#°VALOR!;8,694141286;664;The Dark Side of Nature.;10/05/1996;28;PG-13;Action;1996;95-99;90-99
Breaking the Waves;3803298;0;da;8964;7.4;514;1;6,580160355;145;Love is a mighty power.;13/05/1996;18;R;Drama;1996;95-99;90-99
Aladdin and the King of Thieves;0;0;en;11.05;6.2;1195;1;1;11238;The Spectacular Adventure Continues!;20/05/1996;12;G;Adventure;1996;95-99;90-99
Mission: Impossible;457696359;8,00E+07;en;21956;6.9;5305;7,903089987;8,660577458;954;Expect the Impossible.;22/05/1996;12;PG-13;Adventure;1996;95-99;90-99
DragonHeart;115267375;5.7e+07;en;17479;6.5;1204;#°VALOR!;8,061706403;8840;You will believe.;31/05/1996;14;PG-13;Fantasy;1996;95-99;90-99
The Hunchback of Notre Dame;100138851;1,00E+08;en;13893;7;3104;8;8,000602604;10545;Join the party!;21/06/1996;18;G;Drama;1996;95-99;90-99
Eraser;242295562;1,00E+08;en;11871;5.9;1008;8;8,384345459;9268;He will erase your past to protect your future.;21/06/1996;28;R;Action;1996;95-99;90-99
Independence Day;817400891;7.5e+07;en;15136;6.8;6104;#°VALOR!;8,912435107;602;Earth. Take a good look. It might be your last.;25/06/1996;28;PG-13;Action;1996;95-99;90-99
Striptease;113309743;5,00E+07;en;8427;4.8;429;7,698970004;8,054267255;9879;Some People Get Into Trouble No Matter What They WEAR.;28/06/1996;80;R;Crime;1996;95-99;90-99
Crash;0;1,00E+07;en;8218;6.5;452;7;1;884;Love in the dying moments of the twentieth century;17/07/1996;18;NC-17;Drama;1996;95-99;90-99
The Apartment;0;0;fr;12375;6.9;92;1;1;12531;NA;27/07/1996;18;R;Drama;1996;95-99;90-99
Chain Reaction;60209334;5,00E+07;en;10938;5.6;538;7,698970004;7,779663823;12123;On the run;2/08/1996;28;PG-13;Action;1996;95-99;90-99
Matilda;33459416;3.6e+07;en;10649;7.1;2446;#°VALOR!;7,524518357;10830;A little magic goes a long way.;2/08/1996;35;PG;Comedy;1996;95-99;90-99
Escape from L.A.;42277365;5,00E+07;en;9685;5.9;763;7,698970004;7,626107911;10061;Snake Is Back.;9/08/1996;28;R;Action;1996;95-99;90-99
Shine;35892330;5500000;en;7003;7.4;336;6,740362689;7,555001652;7863;A true story of the mystery of music and the miracle of love;15/08/1996;18;PG-13;Drama;1996;95-99;90-99
Bulletproof;22611954;2.5e+07;en;7864;5.5;283;#°VALOR!;7,354338093;10723;Tough cop. Hostile witness.;6/09/1996;35;R;Comedy;1996;95-99;90-99
The First Wives Club;116400000;2.6e+07;en;7715;6.6;402;#°VALOR!;8,06595298;2925;Don't get mad. Get everything.;20/09/1996;35;PG;Comedy;1996;95-99;90-99
Looking for Richard;0;0;en;16292;6.9;76;1;1;42314;A four hundred year old work-in-progress.;11/10/1996;99;NA;Documentary;1996;95-99;90-99
The Long Kiss Goodnight;89456761;6.5e+07;en;8766;6.6;612;#°VALOR!;7,951613169;11412;What's forgotten is not always gone.;11/10/1996;28;R;Action;1996;95-99;90-99
Swingers;4505922;2,00E+05;en;8151;6.9;410;5,301029996;6,65378367;10218;Get a nightlife.;18/10/1996;35;R;Comedy;1996;95-99;90-99
Sleepers;165615285;4.4e+07;en;12.01;7.5;1624;#°VALOR!;8,219100416;819;When friendship runs deeper than blood;18/10/1996;80;R;Crime;1996;95-99;90-99
The English Patient;231976425;2.7e+07;en;11673;7.1;1141;#°VALOR!;8,365443851;409;In love, there are no boundaries.;5/11/1996;18;R;Drama;1996;95-99;90-99
Space Jam;250200000;8,00E+07;en;13733;6.7;3269;7,903089987;8,398287305;2300;Get ready to jam.;15/11/1996;16;PG;Animation;1996;95-99;90-99
Jingle All the Way;129832389;6,00E+07;en;11105;5.7;1388;7,77815125;8,113383048;9279;Two Dads, One Toy, No Prisoners.;15/11/1996;10751;PG;Family;1996;95-99;90-99
101 Dalmatians;320689294;5.4e+07;en;16.38;5.8;1985;#°VALOR!;8,506084462;11674;So many dogs. So little time.;17/11/1996;35;G;Comedy;1996;95-99;90-99
Star Trek: First Contact;1.5e+08;4.6e+07;en;11205;7.2;1030;#°VALOR!;#°VALOR!;199;Resistance is futile.;22/11/1996;28;PG-13;Action;1996;95-99;90-99
Daylight;159212469;8,00E+07;en;10253;6;824;7,903089987;8,201977077;11228;No air. No escape. No time.;6/12/1996;28;PG-13;Action;1996;95-99;90-99
Jerry Maguire;273552592;5,00E+07;en;12.79;6.9;1831;7,698970004;8,437040834;9390;Everybody loved him... Everybody disappeared.;13/12/1996;35;R;Comedy;1996;95-99;90-99
Scream;173046663;1.4e+07;en;13966;7.2;3373;#°VALOR!;8,238163229;4232;Someone has taken their love of scary movies one step too far.;20/12/1996;80;R;Crime;1996;95-99;90-99
Lost Highway;3675201;1.5e+07;en;11715;7.6;1316;#°VALOR!;6,565281096;638;NA;15/01/1997;18;R;Drama;1997;95-99;90-99
Dante's Peak;178127760;1.16e+08;en;10044;5.9;930;#°VALOR!;8,250731607;9619;The pressure is building...;7/02/1997;28;PG-13;Action;1997;95-99;90-99
Donnie Brasco;41954997;3.5e+07;en;13821;7.5;2456;#°VALOR!;7,622783694;9366;Based on a true story.;27/02/1997;80;R;Crime;1997;95-99;90-99
The Saint;118063304;6.8e+07;en;8903;6;607;#°VALOR!;8,072114933;10003;Never reveal your name. Never turn your back. Never surrender your heart.;3/04/1997;28;PG-13;Action;1997;95-99;90-99
Anaconda;136;45;en;8973;4.9;1365;1,653212514;2,133538908;9360;When You Can't Breathe You Can't Scream.;11/04/1997;12;PG-13;Adventure;1997;95-99;90-99
Grosse Pointe Blank;28084357;0;en;8264;7;475;1;7,448464485;9434;Even a hit man deserves a second shot.;11/04/1997;28;R;Action;1997;95-99;90-99
Sanam;0;0;hi;13607;0;0;1;1;455432;NA;19/04/1997;10749;R;Romance;1997;95-99;90-99
Volcano;122823468;9,00E+07;en;7834;5.6;760;7,954242509;8,089281356;10357;The coast is toast;25/04/1997;28;PG-13;Action;1997;95-99;90-99
The Fifth Element;263920180;9,00E+07;en;30124;7.5;6955;7,954242509;8,421472599;18;There is no future without it.;2/05/1997;28;PG-13;Action;1997;95-99;90-99
Austin Powers: International Man of Mystery;67683989;16500000;en;15857;6.5;1969;7,217483944;7,830485946;816;If he were any cooler, he'd still be frozen, baby!;2/05/1997;35;PG-13;Comedy;1997;95-99;90-99
Speed 2: Cruise Control;164508066;1.6e+08;en;9241;4.3;903;#°VALOR!;8,216187197;1639;As the stakes get higher, the ride gets even faster.;13/06/1997;28;PG-13;Action;1997;95-99;90-99
Hercules;252712101;8.5e+07;en;18479;7.5;4420;#°VALOR!;8,402626038;11970;Zero to Hero!;20/06/1997;12;G;Adventure;1997;95-99;90-99
Batman & Robin;238207122;1.25e+08;en;17211;4.2;3054;#°VALOR!;8,376954742;415;Strength. Courage. Honor. And loyalty.;20/06/1997;28;PG-13;Action;1997;95-99;90-99
Face/Off;245676146;8,00E+07;en;14449;6.9;3013;7,903089987;8,390362991;754;In order to catch him, he must become him.;27/06/1997;28;R;Action;1997;95-99;90-99
Men in Black;589390539;9,00E+07;en;28627;7.1;9025;7,954242509;8,77040316;607;Protecting the Earth from the scum of the universe.;2/07/1997;28;PG-13;Action;1997;95-99;90-99
Contact;171120329;9,00E+07;en;17318;7.3;2475;7,954242509;8,233301607;686;If it's just us, it seems like an awful waste of space.;11/07/1997;18;PG;Drama;1997;95-99;90-99
Princess Mononoke;159375308;26500000;ja;22.34;8.4;4325;7,423245874;8,202421037;128;The Fate Of The World Rests On The Courage Of One Warrior.;12/07/1997;12;PG-13;Adventure;1997;95-99;90-99
Neon Genesis Evangelion: The End of Evangelion;2,00E+07;0;ja;8552;8.4;485;1;7,301029996;18491;The fate of destruction is also the joy of rebirth;19/07/1997;18;NA;Drama;1997;95-99;90-99
Perfect Blue;112536;0;ja;11827;8.2;845;1;5,051291474;10494;The color of illusion is Perfect Blue.;25/07/1997;16;R;Animation;1997;95-99;90-99
Spawn;87840042;4,00E+07;en;8429;5.2;655;7,602059991;7,943692535;10336;Born in darkness. Sworn to justice.;31/07/1997;28;PG-13;Action;1997;95-99;90-99
Event Horizon;26673242;6,00E+07;en;13543;6.5;1403;7,77815125;7,426075805;8413;Infinite Space - Infinite Terror;15/08/1997;27;R;Horror;1997;95-99;90-99
G.I. Jane;48169156;5,00E+07;en;13233;6.3;886;7,698970004;7,682769037;4421;Failure is not an option.;19/08/1997;28;R;Action;1997;95-99;90-99
Mimic;25480490;3,00E+07;en;8278;5.9;496;7,477121255;7,406207775;4961;For thousands of years, man has been evolution's greatest creation... until now.;22/08/1997;14;R;Fantasy;1997;95-99;90-99
Gattaca;12532777;3.6e+07;en;23535;7.5;3735;#°VALOR!;7,098047312;782;There is no gene for the human spirit.;7/09/1997;9648;PG-13;Mystery;1997;95-99;90-99
The Game;109423648;5,00E+07;en;13753;7.6;3330;7,698970004;8,039111189;2649;What do you get for the man who has everything?;12/09/1997;18;R;Drama;1997;95-99;90-99
Seven Years in Tibet;131457682;0;en;11.43;7.1;1435;1;8,11878597;978;At the end of the world his real journey began.;12/09/1997;12;PG-13;Adventure;1997;95-99;90-99
L.A. Confidential;126216940;3.5e+07;en;14744;7.8;2616;#°VALOR!;8,101117647;2118;Everything is suspect... Everyone is for sale... And nothing is what it seems.;19/09/1997;80;R;Crime;1997;95-99;90-99
Lolita;1060056;6.2e+07;en;9.25;7.1;720;#°VALOR!;6,025328809;9769;A forbidden love. An unthinkable attraction. The ultimate price.;27/09/1997;18;R;Drama;1997;95-99;90-99
Kiss the Girls;60527873;2.7e+07;en;10.23;6.4;719;#°VALOR!;7,781955413;9437;Smart Girls. Pretty Girls. Missing Girls.;29/09/1997;80;R;Crime;1997;95-99;90-99
Boogie Nights;43101594;1.5e+07;en;11204;7.6;1709;#°VALOR!;7,634493332;4995;The life of a dreamer, the days of a business, and the nights in between.;7/10/1997;18;R;Drama;1997;95-99;90-99
The Devil's Advocate;152944660;5.7e+07;en;15686;7.4;3152;#°VALOR!;8,184534318;1813;Evil has its winning ways.;17/10/1997;18;R;Drama;1997;95-99;90-99
Starship Troopers;121214377;1.05e+08;en;15.44;6.9;2748;#°VALOR!;8,083554134;563;The only good bug is a dead bug.;7/11/1997;12;R;Adventure;1997;95-99;90-99
Alien Resurrection;1.62e+08;7,00E+07;en;16885;6;2707;7,84509804;#°VALOR!;8078;It's already too late.;12/11/1997;28;R;Action;1997;95-99;90-99
Titanic;1845034188;2,00E+08;en;25082;7.8;16084;8,301029996;9,266004418;597;Nothing on Earth could come between them.;18/11/1997;18;PG-13;Drama;1997;95-99;90-99
Good Will Hunting;225933435;1,00E+07;en;18104;8.1;6847;7;8,353980505;489;Some people can never believe in themselves, until someone believes in them.;5/12/1997;18;R;Drama;1997;95-99;90-99
Tomorrow Never Dies;333011068;1.1e+08;en;17.97;6.3;1759;#°VALOR!;8,522458668;714;Yesterday is a memory. Today is history. Tomorrow is in the hands of one man.;11/12/1997;28;PG-13;Action;1997;95-99;90-99
Home Alone 3;79082515;3.2e+07;en;13632;5.2;1726;#°VALOR!;7,898080472;9714;Ready for more. Much more.;12/12/1997;35;PG;Comedy;1997;95-99;90-99
Life Is Beautiful;229400000;2,00E+07;it;19445;8.5;8274;7,301029996;8,360593414;637;An unforgettable fable that proves love, family and imagination conquer all.;20/12/1997;35;PG-13;Comedy;1997;95-99;90-99
Jackie Brown;39673162;1.2e+07;en;14196;7.3;3639;#°VALOR!;7,598496816;184;Six players on the trail of a half million in cash. There's only one question... Who's playing who?;25/12/1997;80;NA;Crime;1997;95-99;90-99
Wag the Dog;64256513;1.5e+07;en;9714;6.9;499;#°VALOR!;7,807917154;586;A comedy about truth, justice and other special effects.;25/12/1997;35;R;Comedy;1997;95-99;90-99
Hard Rain;19870567;7,00E+07;en;8168;5.7;366;7,84509804;7,29821026;11258;In the worst storm in living memory, one guard stands between five men and three million dollars.;16/01/1998;80;R;Crime;1998;95-99;90-99
Who Am I?;0;0;cn;8483;6.8;333;1;1;8697;Fight now. Ask questions later.;17/01/1998;28;PG-13;Action;1998;95-99;90-99
Dark City;27200316;2.7e+07;en;14857;7.4;1538;#°VALOR!;7,434573949;2666;A world where the night never ends.;27/02/1998;9648;R;Mystery;1998;95-99;90-99
The Big Lebowski;46189568;1.5e+07;en;16205;7.9;6589;#°VALOR!;7,6645439;115;It‚Äôs good knowin‚Äô he‚Äôs out there. The Dude. Takin‚Äô ‚Äòer easy for all us sinners.;6/03/1998;35;R;Comedy;1998;95-99;90-99
U.S. Marshals;102367405;6,00E+07;en;9693;6.4;827;7,77815125;8,010161694;11808;The cop who won't stop is back. But this time he's chasing down a lot more than a fugitive.;6/03/1998;28;PG-13;Action;1998;95-99;90-99
Wild Things;67200000;2,00E+07;en;12661;6.3;878;7,301029996;7,827369273;617;They're dying to play with you;20/03/1998;9648;R;Mystery;1998;95-99;90-99
Lost in Space;136159423;8,00E+07;en;12213;5.2;715;7,903089987;8,134047702;2157;Danger, Will Robinson!;3/04/1998;12;PG-13;Adventure;1998;95-99;90-99
Mercury Rising;0;6,00E+07;en;7364;6.2;773;7,77815125;1;8838;Someone knows too much.;3/04/1998;28;R;Action;1998;95-99;90-99
The Idiots;7235;2500000;da;12476;6.6;260;6,397940009;3,859438535;452;NA;28/04/1998;35;NA;Comedy;1998;95-99;90-99
Deep Impact;349464664;7.5e+07;en;14506;6.1;1657;#°VALOR!;8,543403269;8656;Heaven and Earth are about to collide.;8/05/1998;28;PG-13;Action;1998;95-99;90-99
Godzilla;379014294;1.3e+08;en;11692;5.5;2239;#°VALOR!;8,578655589;929;Size does matter.;20/05/1998;878;PG-13;Science Fiction;1998;95-99;90-99
Fear and Loathing in Las Vegas;10680275;18500000;en;14038;7.2;2690;7,267171728;7,028582435;1878;Buy the ticket, take the ride;22/05/1998;12;R;Adventure;1998;95-99;90-99
The Truman Show;264118201;6,00E+07;en;19928;8.1;10676;7,77815125;8,42179833;37165;On the air. Unaware.;4/06/1998;35;PG;Comedy;1998;95-99;90-99
A Perfect Murder;128038368;6,00E+07;en;8597;6.4;673;7,77815125;8,10734013;1965;A powerful husband. An unfaithful wife. A jealous lover. All of them have a motive. Each of them has a plan.;5/06/1998;80;R;Crime;1998;95-99;90-99
Mulan;304320254;9,00E+07;en;23957;7.9;5549;7,954242509;8,483330858;10674;Let's get down to business, to defeat the Huns;18/06/1998;12;G;Adventure;1998;95-99;90-99
Doctor Dolittle;294456605;7.1e+07;en;14955;5.6;1879;#°VALOR!;8,4690213;3050;He doesn't just talk to the animals!;22/06/1998;35;PG-13;Comedy;1998;95-99;90-99
Out of Sight;77745568;4.8e+07;en;8964;6.6;622;#°VALOR!;7,890675641;1389;Opposites attract.;26/06/1998;35;R;Comedy;1998;95-99;90-99
Armageddon;553799566;1.4e+08;en;12721;6.7;4839;#°VALOR!;8,743352611;95;The Earth's Darkest Day Will Be Man's Finest Hour;1/07/1998;28;PG-13;Action;1998;95-99;90-99
There's Something About Mary;369884651;2.3e+07;en;13.54;6.5;3260;#°VALOR!;8,56806631;544;Love Is In The Hair.;15/07/1998;35;R;Comedy;1998;95-99;90-99
Pok√É¬©mon: The First Movie - Mewtwo Strikes Back;163644662;3,00E+07;ja;12.12;6.8;818;7,477121255;8,213901843;10228;The Pok√©mon Match of All Time is Here.;18/07/1998;28;G;Action;1998;95-99;90-99
Saving Private Ryan;481840909;7,00E+07;en;22602;8.1;9567;7,84509804;8,682903669;857;The mission is a man.;24/07/1998;18;R;Drama;1998;95-99;90-99
The Parent Trap;0;0;en;14.02;7;2112;1;1;9820;Twice the Fun, Double the Trouble.;28/07/1998;35;PG;Comedy;1998;95-99;90-99
EverAfter;65705772;2.6e+07;en;8734;7.1;810;#°VALOR!;7,817603522;9454;Desire. Defy. Escape.;31/07/1998;18;PG-13;Drama;1998;95-99;90-99
The Avengers;48585416;6,00E+07;en;6279;4.3;394;7,77815125;7,686505926;9320;Saving the World in Style.;13/08/1998;53;PG-13;Thriller;1998;95-99;90-99
Blade;131183530;4.5e+07;en;21204;6.6;3532;#°VALOR!;8,117879313;36647;Part Man. Part Vampire. All Hero.;21/08/1998;28;R;Action;1998;95-99;90-99
Elizabeth;82150642;3,00E+07;en;12785;7.2;807;7,477121255;7,914610962;4518;Declared illegitimate aged 3. Tried for treason aged 21. Crowned Queen aged 25.;13/09/1998;18;R;Drama;1998;95-99;90-99
