"","film","revenue","budget","language","popularity","vote.average","vote.count","id","tagline","release.date","genre","certification","genre_txt","year","lustrum","decade","log_budget","log_rev"
"1565","The Midnight Meat Train","3533227","1.5e+07","en",8752,6,534,"10185","The most terrifying ride you'll ever take","7/08/2008",27,"R","Horror",2008,"5-sep","00-09",1.55630250076729,2.93751789201735
"1566","Ballet Shoes","0","0","en",15255,6.4,189,"20497","Dreams do come true.","26/08/2008",10770,"PG","TV Movie",2008,"5-sep","00-09",0.301029995663981,0.301029995663981
"1567","Another Cinderella Story","0","5,00E+06","en",11854,6.6,1143,"15157","Once upon a time....can happen again.","16/09/2008",35,"PG","Comedy",2008,"5-sep","00-09",2.30102999566398,0.301029995663981
"1568","The Hurt Locker","4.2e+07","1.5e+07","en",13062,7.3,3453,"12162","You'll know when you're in it.","10/10/2008",18,"R","Drama",2008,"5-sep","00-09",1.55630250076729,2.98272338766855
"1569","High School Musical 3: Senior Year","252909177","1.1e+07","en",10725,6.5,2398,"11887",NA,"11/10/2008",35,"G","Comedy",2008,"5-sep","00-09",1.17609125905568,2.79726754083072
"1570","Quantum of Solace","589580482","2,00E+08","en",22044,6.3,4986,"10764","For love, for hate, for justice, for revenge.","30/10/2008",12,"PG-13","Adventure",2008,"5-sep","00-09",2.00432137378264,3.08134730780413
"1571","Madagascar: Escape 2 Africa","603900354","1.5e+08","en",17423,6.4,4321,"10527","Still together. Still lost!","30/10/2008",16,"PG","Animation",2008,"5-sep","00-09",1.56820172406699,3.08778141780954
"1572","Dear Zachary: A Letter to a Son About His Father","0","0","en",9956,8.3,264,"15584",NA,"31/10/2008",80,NA,"Crime",2008,"5-sep","00-09",0.301029995663981,0.301029995663981
"1573","Twilight","393616788","3.7e+07","en",20682,6,8316,"8966","When you can live forever, what do you live for?","20/11/2008",14,"PG-13","Fantasy",2008,"5-sep","00-09",2.19033169817029,2.97726621242729
"1574","Punisher: War Zone","10089373","20500000","en",9689,5.7,617,"13056","Vengeance has a name","5/12/2008",28,"R","Action",2008,"5-sep","00-09",2.09691001300806,1.49136169383427
"1575","Gran Torino","269958228","3.3e+07","en",17502,8,6626,"13223","Ever come across somebody you shouldn't have messed with?","9/12/2008",18,"R","Drama",2008,"5-sep","00-09",2.17609125905568,2.81954393554187
"1576","Rab Ne Bana Di Jodi","0","0","hi",8598,6.7,131,"14072",NA,"11/12/2008",35,"PG","Comedy",2008,"5-sep","00-09",0.301029995663981,0.301029995663981
"1577","The Curious Case of Benjamin Button","333932083","1.5e+08","en",16612,7.5,7701,"4922","Life isn't measured in minutes, but in moments.","25/12/2008",18,"PG-13","Drama",2008,"5-sep","00-09",1.56820172406699,2.91222205653242
"1578","18 Year Old Virgin","0","0","en",11935,3.5,68,"14912","She Has One Night to Lose it All. Not as Easy as You'd Think.","20/01/2009",35,"R","Comedy",2009,"5-sep","00-09",0.301029995663981,0.301029995663981
"1579","Coraline","124596398","6,00E+07","en",17026,7.6,3611,"14836","Be careful what you wish for.","5/02/2009",16,"PG","Animation",2009,"5-sep","00-09",2.34439227368511,2.2380461031288
"1580","He's Just Not That Into You","178866158","4,00E+07","en",14103,6.4,2261,"10184","Are you the exception... or the rule?","6/02/2009",35,"PG-13","Comedy",2009,"5-sep","00-09",2.24551266781415,2.58092497567562
"1581","The Girl with the Dragon Tattoo","109421911","1.3e+07","sv",13756,7.5,1797,"15472","Based on the Worldwide Best Seller","27/02/2009",80,"R","Crime",2009,"5-sep","00-09",1.43136376415899,1.91907809237607
"1582","Watchmen","185258983","1.3e+08","en",17911,7.3,5702,"13183","Justice is coming to all of us.  No matter what we do.","5/03/2009",28,"R","Action",2009,"5-sep","00-09",1.44715803134222,2.60852603357719
"1583","The Last House on the Left","32721635","1.5e+07","en",10809,6.4,923,"18405","If someone hurt someone you love, how far would you go to get revenge?","13/03/2009",80,"R","Crime",2009,"5-sep","00-09",1.55630250076729,2.90525604874845
"1584","The Twilight Saga: New Moon","709827462","5,00E+07","en",18791,5.8,5823,"18239","The Next Chapter Begins.","15/03/2009",12,"PG-13","Adventure",2009,"5-sep","00-09",2.30319605742049,3.12221587827283
"1585","Knowing","155446362","5,00E+07","en",15526,6,3066,"13811","429733","19/03/2009",28,"PG-13","Action",2009,"5-sep","00-09",2.30319605742049,2.48287358360875
"1586","Monsters vs Aliens","381509870","1.75e+08","en",13625,6.1,2922,"15512","When aliens attack, monsters fight back.","19/03/2009",12,"PG","Adventure",2009,"5-sep","00-09",1.6232492903979,2.96894968098134
"1587","Crank: High Voltage","34560577","2,00E+07","en",15393,6,1620,"15092","Stay Charged, Stay Alive!","16/04/2009",28,"R","Action",2009,"5-sep","00-09",2,2.92479599579791
"1588","The Human Centipede (First Sequence)","0","2011799","en",12.54,4.9,1097,"37169","Their flesh is his fantasy","26/04/2009",27,"R","Horror",2009,"5-sep","00-09",2.09342168516224,0.301029995663981
"1589","Star Trek","385680446","1.5e+08","en",16245,7.4,6919,"13475","The future begins.","6/05/2009",28,"PG-13","Action",2009,"5-sep","00-09",1.56820172406699,2.9731278535997
"1590","Angels & Demons","356613439","1.5e+08","en",12346,6.6,4396,"13448","The holiest event of our time. Perfect for their return.","13/05/2009",9648,"PG-13","Mystery",2009,"5-sep","00-09",1.56820172406699,2.9415114326344
"1591","Terminator Salvation","371353001","2,00E+08","en",21023,6,4205,"534","The End Begins.","20/05/2009",28,"PG-13","Action",2009,"5-sep","00-09",2.00432137378264,2.95712819767681
"1592","Up","735099082","1.75e+08","en",27242,7.9,13713,"14160",NA,"28/05/2009",16,"PG","Animation",2009,"5-sep","00-09",1.6232492903979,3.12936759572299
"1593","Mother","17112713","5,00E+06","ko",9905,7.8,471,"30018","She'll stop at nothing","28/05/2009",80,"R","Crime",2009,"5-sep","00-09",2.30102999566398,2.55022835305509
"1594","Dogtooth","110197","275576","el",10488,7.2,918,"38810","The cat is the most feared animal there is!","1/06/2009",18,NA,"Drama",2009,"5-sep","00-09",2.14612803567824,1.93951925261862
"1595","The Hangover","459270619","3.5e+07","en",15933,7.3,11502,"18785","Some guys just can't handle Vegas.","2/06/2009",35,"R","Comedy",2009,"5-sep","00-09",2.1846914308176,3.02325245963371
"1596","Land of the Lost","68688831","1,00E+08","en",10.61,5.4,732,"18162","Right place. Wrong time.","5/06/2009",12,"PG-13","Adventure",2009,"5-sep","00-09",0.778151250383644,3.11293997608408
"1597","Hachi: A Dog's Tale","47801389","1.6e+07","en",14593,8,4098,"28178","A true story of faith, devotion and undying love.","13/06/2009",18,"G","Drama",2009,"5-sep","00-09",1.60205999132796,3.03181227133037
"1598","Harry Potter and the Half-Blood Prince","933959197","2.5e+08","en",19707,7.7,11900,"767","Dark Secrets Revealed","7/07/2009",12,"PG","Adventure",2009,"5-sep","00-09",2.06818586174616,3.18012587516405
"1599","(500) Days of Summer","60722734","7500000","en",15898,7.2,6320,"19913","This is not a love story. This is a story about love.","17/07/2009",35,"PG-13","Comedy",2009,"5-sep","00-09",2.40483371661994,3.09025805293132
"1600","G-Force","292817841","1.5e+08","en",12573,5.2,1078,"19585","The world needs bigger heroes","21/07/2009",28,"PG","Action",2009,"5-sep","00-09",1.56820172406699,2.8561244442423
"1601","G.I. Joe: The Rise of Cobra","302469017","1.75e+08","en",14565,5.7,3116,"14869","When all else fails, they don't.","4/08/2009",12,"PG-13","Adventure",2009,"5-sep","00-09",1.6232492903979,2.8750612633917
"1602","District 9","210819611","3,00E+07","en",11725,7.4,6052,"17654","You are not welcome here.","5/08/2009",878,"R","Science Fiction",2009,"5-sep","00-09",2.16435285578444,2.69460519893357
"1603","Inglourious Basterds","321455689","7,00E+07","en",24908,8.2,13837,"16869","Once upon a time in Nazi occupied France...","18/08/2009",18,"R","Drama",2009,"5-sep","00-09",2.38560627359831,2.8992731873176
"1604","9","48428063","3,00E+07","en",17063,6.8,2195,"12244","When our world ended their mission began.","19/08/2009",28,"PG-13","Action",2009,"5-sep","00-09",2.16435285578444,3.03542973818455
"1605","Daybreakers","51416464","2,00E+07","en",10151,6.2,1124,"19901","In 2019, The Most Precious Natural Resource... Is Us.","11/09/2009",28,"R","Action",2009,"5-sep","00-09",2,3.05153839051533
"1606","Zombieland","102391540","23600000","en",27.48,7.2,7833,"19908","Nut up or shut up.","7/10/2009",35,"R","Comedy",2009,"5-sep","00-09",2.11727129565576,1.56820172406699
"1607","2012","769653595","2,00E+08","en",19637,5.7,8373,"14161","We Were Warned.","10/10/2009",28,"PG-13","Action",2009,"5-sep","00-09",2.00432137378264,3.13987908640124
"1608","Wrong Turn 3: Left for Dead","0","0","en",9.7,5.1,486,"23823","What you don't see will kill you.","20/10/2009",27,"NR","Horror",2009,"5-sep","00-09",0.301029995663981,0.301029995663981
"1609","Mr. Nobody","2331721","4.7e+07","en",14784,7.9,3791,"31011","Nothing is real, everything is possible.","6/11/2009",18,"NR","Drama",2009,"5-sep","00-09",2.26007138798507,2.75891189239797
"1610","Planet 51","104945765","7,00E+07","en",9993,5.7,1244,"16866","Something strange is coming to their planet...Us!","19/11/2009",12,"PG","Adventure",2009,"5-sep","00-09",2.38560627359831,1.77815125038364
"1611","The Girl Who Kicked the Hornet's Nest","43498108","4,00E+06","sv",8667,7,801,"33613","There's A Storm Coming","27/11/2009",28,"R","Action",2009,"5-sep","00-09",2.24303804868629,3.00860017176192
"1612","The Princess and the Frog","270997378","1.05e+08","en",18846,7,3164,"10198","Every Love Story Begins With a Kiss...","8/12/2009",16,"G","Animation",2009,"5-sep","00-09",0.954242509439325,2.8208579894397
"1613","Avatar","2787965087","2.37e+08","en",33193,7.4,20441,"19995","Enter the World of Pandora.","10/12/2009",28,"PG-13","Action",2009,"5-sep","00-09",2.03742649794062,2.83378437465648
"1614","One Piece Film: Strong World","5.3e+07","0","ja",10619,7.5,151,"41498",NA,"12/12/2009",12,"PG-13","Adventure",2009,"5-sep","00-09",0.301029995663981,3.04453976039241
"1615","Alvin and the Chipmunks: The Squeakquel","443140005","7.5e+07","en",14423,5.5,1762,"23398","The Boys are back in town... and they have competition.","21/12/2009",16,"PG","Animation",2009,"5-sep","00-09",2.39093510710338,3.01410032151962
"1616","Sherlock Holmes","524028679","9,00E+07","en",13625,7.2,9928,"10528","Nothing escapes him.","23/12/2009",28,"PG-13","Action",2009,"5-sep","00-09",2.4456042032736,3.05842602445701
"1617","The Lovely Bones","93525586","6.5e+07","en",14.79,6.9,2554,"7980","The story of a life and everything that came after...","26/12/2009",18,"PG-13","Drama",2009,"5-sep","00-09",2.35218251811136,3.18041263283832
"1618","Percy Jackson & the Olympians: The Lightning Thief","226497209","9.5e+07","en",16924,6.1,4849,"32657","Worlds Collide","1/02/2010",12,"PG","Adventure",2010,"oct-14","oct-19",2.45178643552429,2.74115159885178
"1619","Shutter Island","294804195","8,00E+07","en",23521,8.1,14572,"11324","Someone is missing","14/02/2010",18,"R","Drama",2010,"oct-14","oct-19",2.41497334797082,2.85913829729453
"1620","Alice in Wonderland","1025467110","2,00E+08","en",20134,6.6,9749,"12155","You're invited to a very important date","3/03/2010",12,"PG","Adventure",2010,"oct-14","oct-19",2.00432137378264,1.57978359661681
"1621","How to Train Your Dragon","494878759","1.65e+08","en",22232,7.7,8621,"10191","One adventure will change two worlds","10/03/2010",12,"PG","Adventure",2010,"oct-14","oct-19",1.5910646070265,3.04020662757471
"1622","Kick-Ass","96188903","2.8e+07","en",14205,7.1,8289,"23483","Shut up. Kick ass.","22/03/2010",28,"R","Action",2010,"oct-14","oct-19",2.08278537031645,3.18497519069826
"1623","Nanny McPhee and the Big Bang","93246388","3.5e+07","en",8708,6.2,1111,"35019","You'll Believe That Pigs Can Fly!","26/03/2010",35,"PG","Comedy",2010,"oct-14","oct-19",2.1846914308176,3.17955179116519
"1624","Iron Man 2","623933331","2,00E+08","en",22326,6.8,13818,"10138","It's not the armor that makes the hero, but the man inside.","28/04/2010",28,"PG-13","Action",2010,"oct-14","oct-19",2.00432137378264,3.09551804232315
"1625","Robin Hood","310669540","2,00E+08","en",13431,6.3,2885,"20662","Rise and rise again, until lambs become lions.","12/05/2010",28,"PG-13","Action",2010,"oct-14","oct-19",2.00432137378264,2.88649072517248
"1626","Shrek Forever After","752600867","1.65e+08","en",14888,6.2,4371,"10192","It ain't Ogre... Til it's Ogre","16/05/2010",12,"PG","Adventure",2010,"oct-14","oct-19",1.5910646070265,3.13481437032046
"1627","Prince of Persia: The Sands of Time","335154643","1.5e+08","en",12372,6.2,4529,"9543","Defy the Future","19/05/2010",28,"PG-13","Action",2010,"oct-14","oct-19",1.56820172406699,2.91645394854993
"1628","StreetDance 3D","18144030","5773100","en",11593,6.3,246,"41592",NA,"19/05/2010",18,"R","Drama",2010,"oct-14","oct-19",2.33445375115093,2.59328606702046
"1629","Undisputed III: Redemption","0","3,00E+06","en",12005,7.4,351,"38234","One deadly tournament. Last fight for freedom.","22/05/2010",28,"R","Action",2010,"oct-14","oct-19",2.16136800223497,0.301029995663981
"1630","Toy Story 3","1066969703","2,00E+08","en",17524,7.8,9681,"10193","No toy gets left behind.","16/06/2010",16,"G","Animation",2010,"oct-14","oct-19",2.00432137378264,1.83884909073726
"1631","A Serbian Film","0","0","sr",12232,5.5,930,"73861","Not all films have a happy ending.","16/06/2010",80,"NC-17","Crime",2010,"oct-14","oct-19",0.301029995663981,0.301029995663981
"1632","I Spit on Your Grave","572809","2,00E+06","en",11893,6.4,1137,"43947","It's date night","17/06/2010",80,"R","Crime",2010,"oct-14","oct-19",1.99563519459755,3.07481644064517
"1633","The Twilight Saga: Eclipse","698491347","6.8e+07","en",17759,6.1,5543,"24021","It all begins... with a choice.","23/06/2010",12,"PG-13","Adventure",2010,"oct-14","oct-19",2.35602585719312,3.11660774398825
"1634","Bloomington","0","0","en",12.48,6.7,78,"51736",NA,"23/06/2010",18,NA,"Drama",2010,"oct-14","oct-19",0.301029995663981,0.301029995663981
"1635","Despicable Me","543513985","6.9e+07","en",23936,7.2,10952,"20352","Superbad. Superdad.","8/07/2010",16,"PG","Animation",2010,"oct-14","oct-19",2.35793484700045,3.06483221973857
"1636","Legend of the Guardians: The Owls of Ga'Hoole","140073390","8,00E+07","en",14187,6.6,1400,"41216","On his way to finding a legend...he will become one.","10/07/2010",12,"PG","Adventure",2010,"oct-14","oct-19",2.41497334797082,2.38021124171161
"1637","Inception","825532764","1.6e+08","en",34237,8.3,24728,"27205","Your mind is the scene of the crime.","15/07/2010",28,"PG-13","Action",2010,"oct-14","oct-19",1.61278385671974,3.15745676813423
"1638","The Secret World of Arrietty","145570827","2.3e+07","ja",14911,7.6,1430,"51739","Do not be seen by humans. That's been the law of children of the underfloor.","16/07/2010",14,"G","Fantasy",2010,"oct-14","oct-19",2.04139268515822,2.41497334797082
"1639","Salt","293329073","1.1e+08","en",17643,6.3,3601,"27576","Who is Salt?","21/07/2010",28,"PG-13","Action",2010,"oct-14","oct-19",1.20411998265592,2.85672889038288
"1640","The Expendables","274470394","8,00E+07","en",16092,6.1,5120,"27578","Choose Your Weapon.","3/08/2010",28,"R","Action",2010,"oct-14","oct-19",2.41497334797082,2.82542611776782
"1641","Scott Pilgrim vs. the World","47664559","6,00E+07","en",13785,7.4,4445,"22538","An epic of epic epicness.","12/08/2010",28,"PG-13","Action",2010,"oct-14","oct-19",2.34439227368511,3.03100428136354
"1642","The Chronicles of Narnia: The Voyage of the Dawn Treader","415686217","1.55e+08","en",14727,6.4,3651,"10140","Return to magic. Return to hope. Return to Narnia.","13/08/2010",12,"PG","Adventure",2010,"oct-14","oct-19",1.54406804435028,2.99607365448528
"1643","The King's Speech","414211549","1.5e+07","en",15283,7.7,5694,"45269","Find your voice.","6/09/2010",18,"R","Drama",2010,"oct-14","oct-19",1.55630250076729,2.99431715266964
"1644","Insidious","97009150","1500000","en",15865,6.9,4070,"49018","It's not the house that's haunted.","13/09/2010",27,"PG-13","Horror",2010,"oct-14","oct-19",1.90848501887865,3.18723861983148
"1645","The Town","154026136","3.7e+07","en",11198,7.2,2739,"23168","Welcome to the bank robbery capital of America.","15/09/2010",80,"R","Crime",2010,"oct-14","oct-19",2.19033169817029,2.47421626407626
"1646","The Social Network","224920315","4,00E+07","en",15741,7.3,7064,"37799","You don't get to 500 million friends without making a few enemies.","1/10/2010",18,"PG-13","Drama",2010,"oct-14","oct-19",2.24551266781415,2.73798732633343
"1647","LelleBelle","0","0","nl",12435,4.9,44,"52371",NA,"8/10/2010",10402,NA,"Music",2010,"oct-14","oct-19",0.301029995663981,0.301029995663981
"1648","RED","71664962","5.8e+07","en",17771,6.6,4540,"39514","Still armed. Still dangerous. Still got it.","13/10/2010",28,"PG-13","Action",2010,"oct-14","oct-19",2.31597034545692,3.12548126570059
"1649","Jackass 3D","117224271","2,00E+07","en",9927,6.4,760,"16290","Don't try this at home","15/10/2010",35,"R","Comedy",2010,"oct-14","oct-19",2,2.08635983067475
"1650","Harry Potter and the Deathly Hallows: Part 1","954305868","2.5e+08","en",23.59,7.8,12139,"12444","One Way… One Fate… One Hero.","17/10/2010",12,"PG-13","Adventure",2010,"oct-14","oct-19",2.06818586174616,3.182129214053
"1651","Saw 3D","136150434","2,00E+07","en",13842,6,1708,"41439","The Traps Come Alive","21/10/2010",80,"R","Crime",2010,"oct-14","oct-19",2,2.35983548233989
"1652","Hereafter","105197635","5,00E+07","en",8738,6,973,"44603","Touched by death. Changed by life.","22/10/2010",18,"PG-13","Drama",2010,"oct-14","oct-19",2.30319605742049,1.78532983501077
"1653","Megamind","321885765","1.3e+08","en",15076,6.8,4135,"38055","His brain is off the chain.","28/10/2010",28,"PG","Action",2010,"oct-14","oct-19",1.44715803134222,2.8998205024271
"1654","Death Race 2","0","7,00E+06","en",10035,5.6,644,"51620","10 killer drivers, 20,000 rounds of ammo. 1 survivor.","12/11/2010",28,"R","Action",2010,"oct-14","oct-19",2.38381536598043,0.301029995663981
"1655","Tangled","591794936","2.6e+08","en",18009,7.6,7261,"38757","They're taking adventure to new lengths.","24/11/2010",16,"PG","Animation",2010,"oct-14","oct-19",2.07554696139253,3.08278537031645
"1656","Black Swan","327803731","1.3e+07","en",15.39,7.6,9373,"44214",NA,"3/12/2010",18,"R","Drama",2010,"oct-14","oct-19",1.43136376415899,2.90633504180509
"1657","The Fighter","93617009","2.5e+07","en",12727,7.3,2640,"45317","Every dream deserves a fighting chance.","17/12/2010",18,"R","Drama",2010,"oct-14","oct-19",2.06445798922692,3.18069920129603
"1658","Gnomeo & Juliet","189712432","3.6e+07","en",17787,5.8,1245,"45772","A LITTLE ADVENTURE GOES A LAWN WAY.","13/01/2011",16,"G","Animation",2011,"oct-14","oct-19",2.18752072083646,2.6222140229663
"1659","The Mechanic","51070807","4,00E+07","en",14.24,6.3,1890,"27582","Someone has to fix the problems.","13/01/2011",28,"R","Action",2011,"oct-14","oct-19",2.24551266781415,3.05037975626146
"1660","Paul","97552050","4,00E+07","en",12499,6.5,3392,"39513","Who's up for a close encounter?","14/02/2011",12,"R","Adventure",2011,"oct-14","oct-19",2.24551266781415,3.18808437371494
"1661","Unknown","130786397","3,00E+07","en",9421,6.6,2305,"48138","Take Back Your Life","16/02/2011",28,"PG-13","Action",2011,"oct-14","oct-19",2.16435285578444,2.3096301674259
"1662","23-F: la pelÃ­cula","0","0","es",14.18,5.9,20,"101411",NA,"23/02/2011",18,"PG-13","Drama",2011,"oct-14","oct-19",0.301029995663981,0.301029995663981
"1663","Rango","245724603","1.35e+08","en",13403,6.6,3846,"44896","Heroes come in all different colors.","2/03/2011",16,"PG","Animation",2011,"oct-14","oct-19",1.36172783601759,2.78461729263288
"1664","The Adjustment Bureau","127869379","50200000","en",11786,6.7,2911,"38050","Fight for your fate.","3/03/2011",878,"PG-13","Science Fiction",2011,"oct-14","oct-19",2.32221929473392,2.28555730900777
"1665","Limitless","161849455","2.7e+07","en",17178,7.2,7042,"51876","What if a pill could make you rich and powerful?","8/03/2011",53,"PG-13","Thriller",2011,"oct-14","oct-19",2.07918124604762,2.51587384371168
"1666","Red Riding Hood","89162162","4.2e+07","en",13873,5.9,2116,"49730","Who's afraid?","11/03/2011",14,"PG-13","Fantasy",2011,"oct-14","oct-19",2.25042000230889,3.17055505852121
"1667","The Twilight Saga: Breaking Dawn - Part 1","712171856","1.1e+08","en",20229,6,5693,"50619","Forever is just the beginning","15/03/2011",12,"PG-13","Adventure",2011,"oct-14","oct-19",1.20411998265592,3.12417805547468
"1668","Sucker Punch","89792502","8.2e+07","en",17563,6.1,3016,"23629","You will be unprepared","24/03/2011",28,"PG-13","Action",2011,"oct-14","oct-19",2.41830129131975,3.17201880942456
"1669","Kill Bill: The Whole Bloody Affair","0","3,00E+07","en",16308,8,473,"414419",NA,"28/03/2011",28,"R","Action",2011,"oct-14","oct-19",2.16435285578444,0.301029995663981
"1670","Thor","449326618","1.5e+08","en",26.42,6.7,14225,"10195","Two worlds. One hero.","21/04/2011",12,"PG-13","Adventure",2011,"oct-14","oct-19",1.56820172406699,3.01828430842653
"1671","Pirates of the Caribbean: On Stranger Tides","1045713802","3.8e+08","en",25473,6.4,9468,"1865","Live Forever Or Die Trying.","14/05/2011",28,"PG-13","Action",2011,"oct-14","oct-19",2.19589965240923,1.7481880270062
"1672","Kung Fu Panda 2","665692281","1.5e+08","en",19125,6.8,4141,"49444","Prepare for the Year of Awesomeness!","25/05/2011",16,"PG","Animation",2011,"oct-14","oct-19",1.56820172406699,3.10720996964787
"1673","Cars 2","559852396","2,00E+08","en",17.48,5.9,4622,"49013","Ka-ciao!","11/06/2011",16,"G","Animation",2011,"oct-14","oct-19",2.00432137378264,3.0696680969116
"1674","Green Lantern","219851172","2,00E+08","en",12651,5.1,4824,"44912","In our darkest hour, there will be light.","16/06/2011",28,"PG-13","Action",2011,"oct-14","oct-19",2.00432137378264,2.72427586960079
"1675","Harry Potter and the Deathly Hallows: Part 2","1341511219","1.25e+08","en",28689,8.1,12995,"12445","It all ends here.","7/07/2011",12,"PG-13","Adventure",2011,"oct-14","oct-19",1.23044892137827,2.34635297445064
"1676","Friends with Benefits","150483765","3.5e+07","en",12862,6.6,5281,"50544",NA,"21/07/2011",10749,"R","Romance",2011,"oct-14","oct-19",2.1846914308176,2.45178643552429
"1677","Captain America: The First Avenger","370569774","1.4e+08","en",14769,6.9,14262,"1771","When patriots become heroes","22/07/2011",28,"PG-13","Action",2011,"oct-14","oct-19",1.51851393987789,2.95616843047536
"1678","Cowboys & Aliens","174822325","1.63e+08","en",16411,5.5,3420,"49849","First Contact. Last Stand.","29/07/2011",28,"PG-13","Action",2011,"oct-14","oct-19",1.57978359661681,2.56702636615906
"1679","Rise of the Planet of the Apes","482860185","9.3e+07","en",18363,7.2,8004,"61791","Evolution Becomes Revolution.","3/08/2011",28,"PG-13","Action",2011,"oct-14","oct-19",2.44870631990508,3.03502928220237
"1680","Drive","78054825","1.5e+07","en",19364,7.5,7678,"64690","Get In. Get Out. Get Away","6/08/2011",28,"R","Action",2011,"oct-14","oct-19",1.55630250076729,3.14207646107328
"1681","The Three Musketeers","132274484","7.5e+07","en",12576,5.8,1777,"52451","Every legend has a new beginning.","31/08/2011",28,"PG-13","Action",2011,"oct-14","oct-19",2.39093510710338,2.32633586092875
"1682","Contagion","137551594","6,00E+07","en",73361,6.4,2547,"39538","Nothing spreads like fear","8/09/2011",18,"PG-13","Drama",2011,"oct-14","oct-19",2.34439227368511,2.37106786227174
"1683","Warrior","23057115","2.5e+07","en",11792,7.8,2468,"59440","Family is Worth Fighting For","9/09/2011",18,"PG-13","Drama",2011,"oct-14","oct-19",2.06445798922692,2.75050839485135
"1684","Desire","0","1344000","fr",20993,4.7,215,"86331",NA,"14/09/2011",18,"R","Drama",2011,"oct-14","oct-19",1.86332286012046,0.301029995663981
"1685","Moneyball","110206216","5,00E+07","en",13228,7.2,2600,"60308","What are you really worth?","22/09/2011",18,"PG-13","Drama",2011,"oct-14","oct-19",2.30319605742049,1.94448267215017
"1686","Abduction","82087155","3.5e+07","en",9808,5.8,2000,"59965","They stole his life. He's taking it back.","22/09/2011",53,"PG-13","Thriller",2011,"oct-14","oct-19",2.1846914308176,3.15533603746506
"1687","Real Steel","299268508","1.1e+08","en",14657,6.8,5064,"39254","If you get one shot, make it real.","28/09/2011",28,"PG-13","Action",2011,"oct-14","oct-19",1.20411998265592,2.86391737695786
"1688","The Human Centipede 2 (Full Sequence)","0","0","en",20853,4.5,697,"74997","100% medically INaccurate.","6/10/2011",18,NA,"Drama",2011,"oct-14","oct-19",0.301029995663981,0.301029995663981
"1689","The Adventures of Tintin","371940071","1.3e+08","en",15319,6.8,3603,"17578","This year, discover how far adventure will take you.","25/10/2011",12,"PG","Adventure",2011,"oct-14","oct-19",1.44715803134222,2.95808584852109
"1690","In Time","173930596","4,00E+07","en",18455,6.9,7080,"49530","Time Is Power","27/10/2011",28,"PG-13","Action",2011,"oct-14","oct-19",2.24551266781415,2.56466606425209
"1691","The Intouchables","426480871","1.3e+07","fr",15897,8.2,11101,"77338","Sometimes you have to reach into someone else's world to find out what's missing in your own.","2/11/2011",35,"R","Comedy",2011,"oct-14","oct-19",1.43136376415899,3.00216606175651
"1692","Arthur Christmas","0","1,00E+07","en",9248,6.7,815,"51052","Ever wonder how 2 Billion presents get delivered all in 1 night?","10/11/2011",18,"PG","Drama",2011,"oct-14","oct-19",0.698970004336019,0.301029995663981
"1693","Hugo","185770160","1.7e+08","en",17032,7.1,4683,"44826","One of the most legendary directors of our time takes you on an extraordinary adventure.","22/11/2011",12,"PG","Adventure",2011,"oct-14","oct-19",1.66275783168157,2.61172330800734
"1694","Sherlock Holmes: A Game of Shadows","334615000","1.25e+08","en",15989,7.1,7080,"58574","The game is afoot.","22/11/2011",28,"PG-13","Action",2011,"oct-14","oct-19",1.23044892137827,2.91487181754005
"1695","Mission: Impossible - Ghost Protocol","694713380","1.45e+08","en",24927,7,6690,"56292","No Plan. No Backup. No Choice.","7/12/2011",28,"PG-13","Action",2011,"oct-14","oct-19",1.47712125471966,3.11461098423217
"1696","Alvin and the Chipmunks: Chipwrecked","342695435","7.5e+07","en",16196,5.6,1260,"55301","This holiday it's gonna get squeaky.","14/12/2011",16,"G","Animation",2011,"oct-14","oct-19",2.39093510710338,2.92220627743902
"1697","The Girl with the Dragon Tattoo","232617430","9,00E+07","en",12764,7.3,4404,"65754","Evil shall with evil be expelled.","14/12/2011",80,"R","Crime",2011,"oct-14","oct-19",2.4456042032736,2.75815462196739
"1698","Journey 2: The Mysterious Island","355692760","7.9e+07","en",9743,6,2487,"72545","Believe the Impossible. Discover the Incredible.","19/01/2012",28,"PG","Action",2012,"oct-14","oct-19",2.39619934709574,2.94051648493257
"1699","Chronicle","1.45e+08","1.5e+07","en",13486,6.7,3375,"76726","What are you capable of?","1/02/2012",18,"PG-13","Drama",2012,"oct-14","oct-19",1.55630250076729,1.11394335230684
"1700","Safe House","208076205","8.5e+07","en",22183,6.4,2220,"59961","No one is safe","9/02/2012",28,"R","Action",2012,"oct-14","oct-19",2.42160392686983,2.68663626926229
"1701","The Lorax","348840316","7,00E+07","en",20646,6.4,2069,"73723","Meet The Original Force Of Nature","1/03/2012",16,"PG","Animation",2012,"oct-14","oct-19",2.38560627359831,2.93094903116752
"1702","21 Jump Street","201585328","4.2e+07","en",15195,6.8,7182,"64688","They thought the streets were mean. Then they went back to high school.","14/03/2012",28,"R","Action",2012,"oct-14","oct-19",2.25042000230889,2.66464197555613
"1703","Mirror Mirror","183018522","8.5e+07","en",20943,5.9,2361,"62764","The Snow White legend comes alive.","15/03/2012",12,"PG","Adventure",2012,"oct-14","oct-19",2.42160392686983,2.59988307207369
"1704","American Reunion","234989584","5,00E+07","en",15569,6.2,2976,"71552","Save the best piece for last.","4/04/2012",35,"R","Comedy",2012,"oct-14","oct-19",2.30319605742049,2.76267856372744
